OBJECTID,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,GID,TOTAL_AC,LAND_AC,TCAN_AC,TCAN_PCT,VEG_AC,VEG_PCT,BLD_AC,BLD_PCT,TO_IA_AC,TO_IA_PCT,ROAD_AC,ROAD_PCT,PLOT_AC,PLOT_PCT,SWALK_AC,SWALK_PCT,OT_IA_AC,OT_IA_PCT,WAT_AC,WAT_PCT,SOIL_AC,SOIL_PCT,UTC_AC,UTC_PCT,PPA_V_AC,PPA_V_PCT,TO_PPA_AC,TO_PPA_PCT,PPA_IA_AC,PPA_IA_PCT,UN_V_AC,UN_V_PCT,TO_UN_AC,TO_UN_PCT,UN_IA_AC,UN_IA_PCT,UN_SL_AC,UN_SL_PCT,WTR_AC,WTR_PCT,UTC_AC_06,UTC_PCT_06,UTCAC0620,UTCPCT0620,UTC_AC_11,UTC_PCT_11,UTCAC1120,UTCPCT1120,UTC_AC_15,UTC_PCT_15,UTCAC1520,UTCPCT1520,ENRGY_CON,STRM_WTR,UHI,LAND_OWN,WLDLF_CON,OVERALL,LOW_UTC,POS_UTC,GIS_ID,GLOBALID,FIELD,SHAPEAREA,SHAPELEN
357,11,001,004702,4,110010047024,Block Group 4,G5030,S,40018,0,+38.9019916,-077.0194574,164,9.89,9.89,0.74,7.51,0.17,1.7,3.16,32,8.97,90.74,2.61,26.38,0.49,5,1.69,17.08,1.02,10.28,0,0,0,0.04,0.74,7.51,0.1,1,2.28,23.11,2.19,22.11,0.07,0.67,6.86,69.38,6.79,68.66,0,0.04,0,0,0.66,6.67340748,0.08,0.83659252,1.03,10.41456016,-0.29,-2.90456016,0.3,3.03336704,0.44,4.47663296,0,22.10206476,33.62377042,4.47569996,0,7.81073815,92.49,23.11,UTC_BlockGroupPly_2020_164,{6892AD6B-9AB7-4FF5-A2D2-D8CD56DDE6D7},,0,0
358,11,001,004702,3,110010047023,Block Group 3,G5030,S,17039,0,+38.9019213,-077.0169141,182,4.21,4.21,0.17,4.09,0.02,0.39,2.42,57.5,4.02,95.51,0.94,22.32,0.06,1.37,0.48,11.48,0.12,2.84,0,0,0,0.01,0.17,4.09,0.01,0.21,0.56,13.24,0.55,13.03,0,0,3.48,82.67,3.48,82.66,0,0.01,0,0,0.21,4.98812352,-0.04,-0.89812352,0.14,3.32541568,0.03,0.76458432,0.13,3.08788599,0.04,1.00211401,0,13.04199899,33.85231156,0,0,7.37549936,95.91,13.24,UTC_BlockGroupPly_2020_182,{96F750F0-B39C-4AE7-9C55-D65777E2F8C1},,0,0
359,11,001,004702,2,110010047022,Block Group 2,G5030,S,68794,0,+38.9010823,-077.0148581,85,17,17,1.62,9.53,0.44,2.59,2.83,16.65,14.51,85.33,3.92,23.07,4.18,24.56,1.9,11.2,1.67,9.85,0,0,0.43,2.54,1.62,9.53,0.43,2.53,6.52,38.36,6.09,35.83,0,0,8.86,52.11,8.43,49.56,0.43,2.54,0,0,1.94,11.41176471,-0.32,-1.88176471,2.42,14.23529412,-0.8,-4.70529412,2.11,12.41176471,-0.49,-2.88176471,11.13443926,35.83173387,33.7052609,15.89441226,0,8.97686513,90.47,38.36,UTC_BlockGroupPly_2020_85,{1B4AC4B6-76A4-498D-925B-D3B12BF75C18},,0,0
360,11,001,004702,1,110010047021,Block Group 1,G5030,S,182684,0,+38.9004227,-077.0111982,457,45.14,45.14,4.69,10.4,1.61,3.58,13.85,30.67,38.81,85.98,9.85,21.81,5.94,13.15,4.11,9.11,5.07,11.23,0,0,0.02,0.05,4.69,10.4,1.43,3.17,11.44,25.35,10.01,22.18,0.11,0.25,29.01,64.26,28.87,63.96,0.02,0.05,0,0,4.3,9.52591936,0.39,0.87408064,5.56,12.31723527,-0.87,-1.91723527,5.38,11.91847585,-0.69,-1.51847585,1.95369352,22.17598361,33.23709471,8.81890294,0,7.89596061,89.6,25.35,UTC_BlockGroupPly_2020_457,{2C66D8DB-0E1E-476F-917F-A509118A5E73},,0,0
361,11,001,010603,1,110010106031,Block Group 1,G5030,S,308097,0,+38.8995854,-077.0063022,187,76.12,76.12,2.09,2.75,1.96,2.58,32.92,43.25,72.05,94.65,13.43,17.64,2.76,3.62,8.94,11.75,14,18.39,0,0,0.01,0.02,2.09,2.75,0.65,0.85,11.06,14.52,10.41,13.68,1.28,1.68,62.97,82.73,61.68,81.03,0.01,0.02,0,0,1.12,1.47136101,0.97,1.27863899,1.78,2.33841303,0.31,0.41158697,1.91,2.50919601,0.18,0.24080399,0,13.6762309,33.43212843,0.57987394,0,7.3726412,97.25,14.52,UTC_BlockGroupPly_2020_187,{40C2DA53-7E80-44F5-B449-AC0DE6FD1127},,0,0
362,11,001,010602,3,110010106023,Block Group 3,G5030,S,113946,0,+38.9013596,-077.0010059,319,28.16,28.16,5.44,19.32,1.61,5.71,9.59,34.04,21.11,74.97,5.29,18.79,0.48,1.7,1.6,5.68,4.16,14.76,0,0,0,0,5.44,19.32,1.48,5.25,3.68,13.06,2.2,7.82,0.01,0.02,19.04,67.61,19.03,67.59,0,0,0,0,5.74,20.38352273,-0.3,-1.06352273,5.89,20.91619318,-0.45,-1.59619318,6.51,23.11789773,-1.07,-3.79789773,0.516287,7.81626794,33.58971046,0,0,7.03237841,80.68,13.06,UTC_BlockGroupPly_2020_319,{03E985BA-01AD-4BD1-BD0F-4FBB52042EC4},,0,0
363,11,001,005601,1,110010056011,Block Group 1,G5030,S,24858,0,+38.9015945,-077.0540296,396,6.14,6.14,1.61,26.18,0.19,3.18,2.2,35.84,4.34,70.65,0.76,12.32,0.39,6.34,0.43,7.03,0.56,9.11,0,0,0,0,1.61,26.18,0.19,3.1,1.02,16.55,0.83,13.45,0,0,3.52,57.28,3.52,57.28,0,0,0,0,0.96,15.63517915,0.65,10.54482085,1.6,26.05863192,0.01,0.12136808,1.74,28.33876222,-0.13,-2.15876222,7.19062202,13.44188883,31.99428499,0,0,7.08010729,73.82,16.55,UTC_BlockGroupPly_2020_396,{E5286368-0ED8-4824-A664-28D7782242EF},,0,0
364,11,001,005601,3,110010056013,Block Group 3,G5030,S,86364,0,+38.9009904,-077.0517567,127,21.35,21.35,4.38,20.51,0.63,2.95,7.62,35.71,16.34,76.53,4.04,18.95,0.74,3.48,1.92,8.98,2.01,9.41,0,0,0,0,4.38,20.51,0.57,2.67,3.26,15.26,2.69,12.6,0.02,0.11,13.71,64.22,13.69,64.11,0,0,0,0,3.41,15.97189696,0.97,4.53810304,4.21,19.71896956,0.17,0.79103045,3.72,17.42388759,0.66,3.08611241,0.80514472,12.59045859,33.14057097,0.02548514,0,7.11787591,79.49,15.26,UTC_BlockGroupPly_2020_127,{3CC2DFEB-C7FA-4062-8B8D-63CF4A5C84BC},,0,0
365,11,001,010800,1,110010108001,Block Group 1,G5030,S,112810,0,+38.9005669,-077.0474728,1,27.87,27.87,2.93,10.51,0.62,2.22,12.1,43.41,24.32,87.26,5.86,21.03,0.69,2.49,3.88,13.91,1.79,6.43,0,0,0,0,2.93,10.51,0.37,1.34,4.94,17.72,4.56,16.38,0.21,0.74,20,71.77,19.8,71.03,0,0,0,0,2.17,7.78614998,0.76,2.72385002,2.59,9.29314675,0.34,1.21685325,2.1,7.53498385,0.83,2.97501615,0,16.37860327,33.01671309,0,0,7.33450663,89.49,17.72,UTC_BlockGroupPly_2020_1,{31B0718D-4D19-4FFE-A72B-74A4BBFE5871},,0,0
366,11,001,005801,2,110010058012,Block Group 2,G5030,S,158513,0,+38.8988927,-077.0204680,181,39.17,39.17,2.83,7.24,0.32,0.82,21.32,54.43,36.01,91.95,9.03,23.04,0.55,1.4,3.92,10.01,1.19,3.05,0,0,0,0,2.83,7.24,0.09,0.23,4.55,11.61,4.46,11.38,0.2,0.5,31.78,81.15,31.59,80.65,0,0,0,0,1.42,3.62522339,1.41,3.61477661,2.05,5.23359714,0.78,2.00640286,2.08,5.31018637,0.75,1.92981363,0.0408947,11.37933845,32.81471427,1.20553418,0,7.11549899,92.76,11.61,UTC_BlockGroupPly_2020_181,{31FDA809-F630-4DA3-990E-613F3A77B982},,0,0
367,11,001,007803,1,110010078031,Block Group 1,G5030,S,468387,3755,+38.8958611,-076.9451293,479,116.66,116.53,57.5,49.29,12.99,11.13,12.77,10.94,46.04,39.46,11.05,9.47,7.75,6.64,5,4.28,9.48,8.13,0.13,0.11099578,0,0,57.5,49.35,11.64,9.99,24.43,20.96,12.79,10.98,1.3,1.12,34.6,29.69,33.29,28.57,0,0,0.13,0.11,60.76,52.14107955,-3.26,-2.79107955,58.48,50.18450185,-0.98,-0.83450185,61.35,52.64738694,-3.85,-3.29738694,3.18646134,11.43994364,32.03804564,5.01405468,8.14887227,7.19984818,50.65,20.96,UTC_BlockGroupPly_2020_479,{F109D2C6-A550-48DA-9205-FAD915E4CFF9},,0,0
368,11,001,004702,5,110010047025,Block Group 5,G5030,S,17883,0,+38.9009293,-077.0172281,166,4.42,4.42,0.51,11.5,0.15,3.38,1.63,36.95,3.76,84.99,1.03,23.27,0,0,0.83,18.71,0.27,6.06,0,0,0.01,0.12,0.51,11.5,0.05,1.14,0.85,19.28,0.8,18.14,0.09,1.94,3.06,69.21,2.97,67.15,0.01,0.12,0,0,0.27,6.10859729,0.24,5.39140271,0.54,12.21719457,-0.03,-0.71719457,0.5,11.31221719,0.01,0.18778281,0,18.13596963,33.72981761,0,0,7.51860758,88.5,19.28,UTC_BlockGroupPly_2020_166,{15E14A1A-2492-4187-B881-B5CE087D4471},,0,0
369,11,001,007807,1,110010078071,Block Group 1,G5030,S,241358,0,+38.8978579,-076.9185624,557,59.63,59.63,21.82,36.59,13.74,23.04,7.09,11.9,24.07,40.36,8.75,14.68,1.84,3.08,1.97,3.31,4.42,7.4,0,0,0,0,21.82,36.59,12.93,21.68,16.76,28.1,3.83,6.42,0.79,1.33,21.05,35.31,20.26,33.98,0,0,0,0,22.77,38.18547711,-0.95,-1.59547711,21.75,36.47492873,0.07,0.11507127,22.28,37.36374308,-0.46,-0.77374308,8.75425213,6.42150762,31.94238449,0.80756999,0,7.05043784,63.41,28.1,UTC_BlockGroupPly_2020_557,{F54FC604-D75E-4F79-9E38-69F0CD705D33},,0,0
370,11,001,005900,1,110010059001,Block Group 1,G5030,S,24080,0,+38.9002439,-077.0176801,449,5.95,5.95,0.42,7.12,0.17,2.83,2.13,35.8,5.35,89.85,1.93,32.45,0.39,6.63,0.48,8.05,0.41,6.91,0,0,0.01,0.2,0.42,7.12,0.16,2.71,1.04,17.51,0.88,14.8,0,0,4.48,75.36,4.47,75.16,0.01,0.2,0,0,0.12,2.01680672,0.3,5.10319328,0.37,6.21848739,0.05,0.90151261,0.48,8.06722689,-0.06,-0.94722689,2.68591442,14.8014047,33.57435514,3.47315105,0,7.56292731,92.88,17.51,UTC_BlockGroupPly_2020_449,{30368912-56BE-414E-A5D8-43578409471B},,0,0
371,11,001,005802,1,110010058021,Block Group 1,G5030,S,113013,0,+38.8984022,-077.0282871,156,27.92,27.92,1.29,4.63,0.08,0.3,14.45,51.75,26.54,95.07,8.15,29.19,0.16,0.57,3.49,12.51,0.29,1.05,0,0,0,0,1.29,4.63,0.08,0.28,3.73,13.37,3.66,13.09,0,0,22.89,81.99,22.89,81.99,0,0,0,0,0.99,3.54584527,0.3,1.08415473,0.91,3.25931232,0.38,1.37068768,1.24,4.44126074,0.05,0.18873926,0,13.09428409,32.9879165,0,0,7.22796148,95.37,13.37,UTC_BlockGroupPly_2020_156,{B8581AD5-95E5-4E6B-AE05-5BD5052EE932},,0,0
372,11,001,007804,1,110010078041,Block Group 1,G5030,S,270528,4302,+38.8985775,-076.9350753,497,67.91,67.65,23.1,34.02,12.12,17.85,8.24,12.13,32.43,47.75,9.48,13.96,5.98,8.81,2.88,4.23,5.85,8.61,0.26,0.3853207,0,0,23.1,34.15,12.09,17.87,20.95,30.97,8.86,13.1,0.02,0.03,23.6,34.88,23.58,34.85,0,0,0.26,0.39,25.25,37.32446415,-2.15,-3.17446415,23.2,34.29416112,-0.1,-0.14416112,24.36,36.00886918,-1.26,-1.85886918,5.99703954,14.78779039,32.06094913,6.34593601,9.94518446,7.83693042,65.85,30.97,UTC_BlockGroupPly_2020_497,{9F40D534-6207-437A-ACEB-EE6B856A6CBE},,0,0
373,11,001,005802,2,110010058022,Block Group 2,G5030,S,142272,0,+38.8976730,-077.0313952,175,35.15,35.15,1.81,5.15,0.21,0.58,16.88,48.01,33.14,94.26,9.75,27.74,0,0,5.39,15.34,1.12,3.17,0,0,0,0,1.81,5.15,0.18,0.5,5.6,15.92,5.42,15.42,0,0,27.75,78.92,27.75,78.92,0,0,0,0,1.41,4.0113798,0.4,1.1386202,1.88,5.3485064,-0.07,-0.1985064,1.9,5.40540541,-0.09,-0.25540541,0,15.419657,33.21985806,0,0,7.37035398,94.85,15.92,UTC_BlockGroupPly_2020_175,{3102E4F5-317C-4FB1-B5B9-907AF6AFEC0A},,0,0
374,11,001,008402,1,110010084021,Block Group 1,G5030,S,137971,0,+38.8990622,-076.9887295,501,34.09,34.09,6.43,18.87,2,5.87,10.51,30.84,25.66,75.26,7.37,21.6,1.2,3.51,1.92,5.64,4.66,13.66,0,0,0,0,6.43,18.87,1.82,5.33,4.98,14.59,3.16,9.26,0.14,0.41,22.68,66.53,22.54,66.12,0,0,0,0,7.15,20.97389264,-0.72,-2.10389264,6.29,18.4511587,0.14,0.4188413,7.2,21.12056322,-0.77,-2.25056322,1.34793865,9.26083413,32.59631631,0.00217459,0,6.96010824,81.13,14.59,UTC_BlockGroupPly_2020_501,{D19A03E9-D4F7-4C55-9707-DB75C1DEDA0D},,0,0
375,11,001,010800,2,110010108002,Block Group 2,G5030,S,83033,0,+38.8984688,-077.0416817,448,20.52,20.52,2.16,10.5,0.28,1.38,10.37,50.52,18.08,88.12,4.05,19.75,0,0,3.08,15.02,0.58,2.82,0,0,0,0,2.16,10.5,0.16,0.8,3.17,15.45,3.01,14.65,0.1,0.49,15.19,74.05,15.09,73.55,0,0,0,0,1.23,5.99415205,0.93,4.50584795,1.43,6.96881092,0.73,3.53118908,1.49,7.26120858,0.67,3.23879142,0,14.64809873,33.13553352,0,0,7.26604624,89.5,15.45,UTC_BlockGroupPly_2020_448,{E246E8C4-50BC-4637-A6A9-B0A19D54123A},,0,0
376,11,001,980000,1,110019800001,Block Group 1,G5030,S,6514228,4996439,+38.8809933,-077.0363219,138,2844.27,1601.09,445.28,15.66,541.3,19.03,147.06,5.17,608.07,21.38,207.79,7.31,44.6,1.57,140.08,4.93,68.54,2.41,1243.18,43.7081273,6.43,0.23,445.28,27.81,262.46,16.39,404.51,25.26,142.05,8.87,277.33,17.32,751.29,46.92,467.54,29.2,6.43,0.4,1243.18,77.65,400.69,25.02607599,44.59,2.78392401,489.43,30.56855018,-44.15,-2.75855018,488.34,30.50047155,-43.06,-2.69047155,0,6.15012859,31.57989483,0.55492933,2.45209714,6.89242911,72.19,25.26,UTC_BlockGroupPly_2020_138,{FDFA8400-430A-46CD-A67B-89670126FCAE},,0,0
377,11,001,008301,1,110010083011,Block Group 1,G5030,S,139925,0,+38.8987707,-077.0009780,40,34.57,34.57,6.9,19.95,1.77,5.12,11.4,32.98,25.9,74.93,5.9,17.07,1.08,3.12,1.86,5.39,5.66,16.37,0,0,0,0,6.9,19.95,1.65,4.76,4.68,13.53,3.03,8.77,0.03,0.09,23,66.51,22.96,66.42,0,0,0,0,7.8,22.56291582,-0.9,-2.61291582,8,23.14145213,-1.1,-3.19145213,7.86,22.73647671,-0.96,-2.78647671,0.65301399,8.77056127,33.23863849,3.52641231,0,7.07292907,80.05,13.53,UTC_BlockGroupPly_2020_40,{50C6B071-CC56-4640-BA9C-25FCE51275AD},,0,0
378,11,001,008302,2,110010083022,Block Group 2,G5030,S,96292,0,+38.8987689,-076.9967047,326,23.79,23.79,4.35,18.28,2,8.41,8.13,34.18,17.44,73.31,3.65,15.35,0.48,2.03,1.27,5.34,3.9,16.4,0,0,0,0,4.35,18.28,0.92,3.86,2.72,11.41,1.8,7.55,1.04,4.36,16.73,70.3,15.69,65.94,0,0,0,0,4.78,20.09247583,-0.43,-1.81247583,6.14,25.80916351,-1.79,-7.52916351,4.94,20.76502732,-0.59,-2.48502732,0.85030592,7.55130779,32.83270096,1.59970377,0,6.91894366,81.72,11.41,UTC_BlockGroupPly_2020_326,{9D208258-E7BE-4049-BD77-8A9C3D678FBE},,0,0
379,11,001,008402,2,110010084022,Block Group 2,G5030,S,136209,0,+38.8981237,-076.9933421,502,33.66,33.66,6.97,20.71,2.5,7.42,9.99,29.67,24.19,71.86,5.85,17.39,1.56,4.62,1.97,5.85,4.82,14.33,0,0,0,0,6.97,20.71,1.71,5.08,5.18,15.4,3.47,10.31,0.67,1.98,21.51,63.89,20.84,61.91,0,0,0,0,6.67,19.81580511,0.3,0.89419489,6.2,18.41948901,0.77,2.29051099,7.33,21.77658942,-0.36,-1.06658942,3.78691131,10.3144106,32.54893997,1.19805404,0,7.06366942,79.29,15.4,UTC_BlockGroupPly_2020_502,{FE83F8ED-E3BC-4057-BC67-2A35D220F22B},,0,0
380,11,001,007901,4,110010079014,Block Group 4,G5030,S,124343,0,+38.8982986,-076.9817015,261,30.72,30.72,5.91,19.22,2.33,7.6,7.94,25.84,22.48,73.18,5.26,17.12,2.99,9.73,1.83,5.96,4.47,14.54,0,0,0,0,5.91,19.22,1.98,6.44,6.82,22.18,4.84,15.75,0.34,1.1,18,58.59,17.66,57.5,0,0,0,0,6.91,22.49348958,-1,-3.27348958,5.14,16.73177083,0.77,2.48822917,6.57,21.38671875,-0.66,-2.16671875,5.45079705,15.74572865,32.18704064,5.19391479,0,7.41469127,80.78,22.18,UTC_BlockGroupPly_2020_261,{0F59092F-3092-4824-9A0F-4E28FBAB465B},,0,0
381,11,001,008001,1,110010080011,Block Group 1,G5030,S,84127,0,+38.8982190,-076.9858311,483,20.79,20.79,5.4,26,1.16,5.6,5.92,28.5,14.21,68.38,3.12,15.03,0.72,3.45,1.02,4.9,3.43,16.5,0,0,0.01,0.03,5.4,26,1.06,5.12,2.84,13.65,1.77,8.54,0.06,0.29,12.54,60.35,12.48,60.03,0.01,0.03,0,0,5.45,26.21452621,-0.05,-0.21452621,5.1,24.53102453,0.3,1.46897547,6.16,29.62962963,-0.76,-3.62962963,0.85979904,8.53630223,32.37408871,0.07006599,0,6.79259527,74,13.65,UTC_BlockGroupPly_2020_483,{939F3491-98B6-4869-91CB-034FED6E826C},,0,0
382,11,001,005900,2,110010059002,Block Group 2,G5030,S,617913,0,+38.8958288,-077.0148410,86,152.68,152.68,16.38,10.73,8.59,5.62,55.87,36.6,127.62,83.59,32.67,21.4,4.42,2.9,20.62,13.51,14.03,9.19,0,0,0.1,0.06,16.38,10.73,7.8,5.11,32.66,21.39,24.87,16.29,0.51,0.34,103.64,67.88,103.03,67.48,0.1,0.06,0,0,13.67,8.95336652,2.71,1.77663348,18.65,12.21509039,-2.27,-1.48509039,18.15,11.88760807,-1.77,-1.15760807,0.00549541,16.2866529,32.99593267,5.40900145,0,7.5029404,89.27,21.39,UTC_BlockGroupPly_2020_86,{10475426-BD83-4913-AC28-5AD7781447AD},,0,0
383,11,001,005602,1,110010056021,Block Group 1,G5030,S,35703,0,+38.8989841,-077.0516314,129,8.82,8.82,1.48,16.76,0.42,4.75,2.84,32.22,6.93,78.49,2.04,23.13,0.58,6.57,0.74,8.36,0.72,8.2,0,0,0,0,1.48,16.76,0.39,4.37,1.72,19.55,1.34,15.18,0.01,0.11,5.62,63.69,5.61,63.58,0,0,0,0,0.84,9.52380952,0.64,7.23619048,1.27,14.39909297,0.21,2.36090703,1.03,11.67800454,0.45,5.08199546,3.06890183,15.18213222,32.72000456,0.04766049,0,7.30155799,83.24,19.55,UTC_BlockGroupPly_2020_129,{E2289DDA-B16C-401E-98AE-DA4C3E651D5C},,0,0
384,11,001,010800,3,110010108003,Block Group 3,G5030,S,123473,0,+38.8977268,-077.0483477,447,30.51,30.51,5.19,16.99,0.99,3.23,10.73,35.16,24.34,79.77,6.13,20.09,1.05,3.42,3.8,12.47,2.63,8.63,0,0,0,0,5.19,16.99,0.93,3.03,5.84,19.13,4.91,16.1,0,0,19.49,63.88,19.49,63.88,0,0,0,0,3.9,12.7826942,1.29,4.2073058,4.77,15.63421829,0.42,1.35578171,3.47,11.37332022,1.72,5.61667978,0.10328144,16.09708114,33.2366755,0.24042229,0,7.32478214,83.01,19.13,UTC_BlockGroupPly_2020_447,{96309B91-29A8-4F69-8565-8642F3EACA03},,0,0
385,11,001,010800,6,110010108006,Block Group 6,G5030,S,118030,0,+38.8976453,-077.0449986,135,29.17,29.17,4.74,16.25,1.43,4.89,11.96,41.02,23,78.87,5.35,18.33,0.53,1.83,2.75,9.44,2.4,8.24,0,0,0,0,4.74,16.25,1.01,3.48,4.34,14.89,3.33,11.41,0.37,1.27,20.08,68.86,19.71,67.59,0,0,0,0,2.99,10.25025711,1.75,5.99974289,4.74,16.24957148,0,0.00042852,3.92,13.43846418,0.82,2.81153582,0,11.41326981,33.11702003,0,0,7.10255048,83.75,14.89,UTC_BlockGroupPly_2020_135,{C0803668-B395-4B06-B6F4-916D17AED916},,0,0
386,11,001,007901,1,110010079011,Block Group 1,G5030,S,90952,0,+38.8976528,-076.9783805,23,22.48,22.48,3.19,14.2,1.42,6.32,4.91,21.83,17.86,79.48,4.35,19.35,1.72,7.64,1.74,7.75,5.15,22.91,0,0,0,0,3.19,14.2,0.8,3.56,3.65,16.25,2.85,12.7,0.62,2.74,15.63,69.55,15.02,66.8,0,0,0,0,3.44,15.3024911,-0.25,-1.1024911,2.63,11.69928826,0.56,2.50071174,3.23,14.3683274,-0.04,-0.1683274,3.76245616,12.69382983,32.11407776,2.89411008,0,7.17566047,85.8,16.25,UTC_BlockGroupPly_2020_23,{B2393300-7048-440D-A4C7-8599A9E9C185},,0,0
387,11,001,007903,1,110010079031,Block Group 1,G5030,S,247945,0,+38.8964252,-076.9743021,25,61.26,61.26,11.56,18.87,5.88,9.6,15.16,24.75,43.81,71.51,12.43,20.3,2.56,4.17,2.46,4.01,11.2,18.28,0,0,0.01,0.01,11.56,18.87,4.99,8.15,10.03,16.37,5.03,8.22,0.87,1.42,39.68,64.76,38.8,63.33,0.01,0.01,0,0,8.18,13.35292197,3.38,5.51707803,10.2,16.6503428,1.36,2.2196572,11.61,18.95200784,-0.05,-0.08200784,3.2955232,8.21579687,32.03962978,0.00434666,0,6.92650497,81.13,16.37,UTC_BlockGroupPly_2020_25,{0DFD9F6D-FB03-4B52-B422-7BDE258AAD0A},,0,0
388,11,001,005602,2,110010056022,Block Group 2,G5030,S,61948,0,+38.8971821,-077.0515005,139,15.3,15.3,2.36,15.44,0.67,4.35,6,39.24,12.28,80.21,4.24,27.72,0.12,0.79,0.48,3.16,1.42,9.31,0,0,0,0,2.36,15.44,0.65,4.23,1.27,8.27,0.62,4.04,0,0.03,11.68,76.29,11.67,76.26,0,0,0,0,1.34,8.75816993,1.02,6.68183007,2.33,15.22875817,0.03,0.21124183,1.93,12.61437909,0.43,2.82562092,0.02731848,4.03969442,32.36067168,0,0,6.66685285,84.56,8.27,UTC_BlockGroupPly_2020_139,{4F4EED0E-ADEA-4453-BB2F-1D04CDD84DCD},,0,0
389,11,001,007804,2,110010078042,Block Group 2,G5030,S,354305,1403,+38.8942107,-076.9313427,553,87.89,87.86,24.47,27.85,24.15,27.47,10.56,12.02,38.85,44.21,10.15,11.54,3.05,3.47,5.62,6.4,9.48,10.78,0.02,0.02755456,0.39,0.44,24.47,27.85,21.51,24.48,30.27,34.45,8.76,9.97,2.63,3,33.12,37.7,30.44,34.65,0.04,0.05,0.02,0.03,22.83,25.98452083,1.64,1.86547917,22.12,25.17641703,2.35,2.67358297,23.7,26.97473253,0.77,0.87526747,13.35434048,10.69281062,31.83775641,21.02402435,0.4638302,7.90724563,72.15,34.45,UTC_BlockGroupPly_2020_553,{01A708F8-A02C-4C3E-8E5B-3DDFCDD59B71},,0,0
390,11,001,007803,4,110010078034,Block Group 4,G5030,S,201170,0,+38.8952952,-076.9408350,496,49.7,49.7,17.55,35.3,8.98,18.07,8.45,17.01,23.17,46.62,6.2,12.47,1.74,3.49,1.58,3.18,5.2,10.47,0,0,0,0,17.55,35.3,8.97,18.05,12.3,24.74,3.33,6.7,0,0,19.86,39.95,19.86,39.95,0,0,0,0,17.96,36.13682093,-0.41,-0.83682093,16.95,34.10462777,0.6,1.19537223,17.49,35.19114688,0.06,0.10885312,9.60760775,6.69720219,31.98272583,0.0831327,3.46369117,7.17408154,64.7,24.74,UTC_BlockGroupPly_2020_496,{5BA532B7-944B-4A57-8A96-BBC87A824921},,0,0
391,11,001,007803,2,110010078032,Block Group 2,G5030,S,137978,0,+38.8962653,-076.9371881,495,34.09,34.09,12.78,37.49,7.14,20.96,4.66,13.67,14.17,41.56,4.92,14.44,0,0,0.92,2.69,3.67,10.75,0,0,0,0,12.78,37.49,7.14,20.94,8.06,23.64,0.92,2.7,0,0,13.25,38.87,13.25,38.87,0,0,0,0,12.67,37.16632444,0.11,0.32367556,12.44,36.49163978,0.34,0.99836022,12.56,36.84364916,0.22,0.64635084,9.91298308,3.13587572,32.03149911,0.00462835,4.86739571,7.11146138,62.51,23.64,UTC_BlockGroupPly_2020_495,{CF9154C5-72C9-4BA7-84E0-DC7563B56B3A},,0,0
392,11,001,006804,1,110010068041,Block Group 1,G5030,S,1542277,477741,+38.8863842,-076.9704836,470,499.11,388.73,99.29,19.89,109.57,21.95,30.86,6.18,179.84,36.03,32.87,6.58,56.55,11.33,13.38,2.68,46.19,9.25,110.38,22.11594826,0.03,0.01,99.29,25.54,102.97,26.49,168.08,43.24,65.11,16.75,6.48,1.67,121.36,31.22,114.85,29.54,0.03,0.01,110.38,28.4,92.22,23.72340699,7.07,1.81659301,97.66,25.1228359,1.63,0.4171641,106.69,27.44578499,-7.4,-1.90578499,0.00380052,15.60438842,31.8419235,16.60608047,5.20254107,7.98799493,74.46,43.24,UTC_BlockGroupPly_2020_470,{E62B50A0-49EE-4C68-8EFA-33D5C5ED0A37},,0,0
393,11,001,010800,4,110010108004,Block Group 4,G5030,S,183710,0,+38.8949482,-077.0413586,144,45.39,45.39,8.42,18.56,3.18,7,15.34,33.8,33.79,74.44,8.89,19.58,1.94,4.27,4.83,10.64,2.8,6.16,0,0,0,0,8.42,18.56,2.88,6.34,9.19,20.24,6.31,13.89,0.22,0.49,27.78,61.21,27.56,60.72,0,0,0,0,7.65,16.85393258,0.77,1.70606742,8.95,19.71799956,-0.53,-1.15799956,7.42,16.34721304,1,2.21278696,0,13.8932129,32.84374131,0,0,7.19743159,81.44,20.24,UTC_BlockGroupPly_2020_144,{9AD87A9F-7DD2-4F60-A3CA-68494FC3C3B1},,0,0
394,11,001,008301,2,110010083012,Block Group 2,G5030,S,164048,0,+38.8955587,-077.0006497,415,40.54,40.54,9.81,24.2,2.92,7.21,11.44,28.22,27.8,68.59,6.98,17.23,1.64,4.04,2.31,5.69,5.44,13.41,0,0,0,0,9.81,24.2,1.5,3.7,5.12,12.63,3.62,8.93,1.31,3.23,25.61,63.17,24.3,59.94,0,0,0,0,11.1,27.38036507,-1.29,-3.18036507,11.26,27.775037,-1.45,-3.575037,11.9,29.35372472,-2.09,-5.15372472,0.78738998,8.9302934,32.60032445,0.2494425,0,6.84334461,75.8,12.63,UTC_BlockGroupPly_2020_415,{4E59EEE6-66B6-435F-A4F8-7236D145E57C},,0,0
